name;nametype;recclass;mass (g);fall;year;id;reclat;reclong;GeoLocation
Dar al Gani 724;Valid;L4;187;Found;01-janv-99;6271;27.250000;16.116670;(27.250000, 16.116670)
Dar al Gani 725;Valid;L6;114;Found;01-janv-99;6272;27.283330;16.100000;(27.283330, 16.100000)
Dar al Gani 726;Valid;L6;28;Found;01-janv-99;6273;27.300000;16.100000;(27.300000, 16.100000)
Dar al Gani 727;Valid;H6;43;Found;01-janv-99;6274;26.983330;16.416670;(26.983330, 16.416670)
Dar al Gani 728;Valid;H5;21;Found;01-janv-99;6275;27.000000;16.416670;(27.000000, 16.416670)
Dar al Gani 729;Valid;L5/6;586;Found;01-janv-99;6276;27.100000;16.350000;(27.100000, 16.350000)
Dar al Gani 730;Valid;H5;227;Found;01-janv-99;6277;27.116670;16.316670;(27.116670, 16.316670)
Dar al Gani 731;Valid;CV3;144;Found;01-janv-99;6278;27.316670;16.266670;(27.316670, 16.266670)
Dar al Gani 732;Valid;H4;247;Found;01-janv-99;6279;27.316670;16.283330;(27.316670, 16.283330)
Dar al Gani 733;Valid;H5;185;Found;01-janv-99;6280;27.250000;16.350000;(27.250000, 16.350000)
Dar al Gani 736;Valid;L3;243;Found;01-janv-99;6283;27.138170;16.037170;(27.138170, 16.037170)
Dar al Gani 747;Valid;H6;179;Found;01-janv-99;6294;27.134330;16.110170;(27.134330, 16.110170)
Dar al Gani 749;Valid;CO3;95000;Found;01-janv-99;6296;27.301670;15.764500;(27.301670, 15.764500)
Dar al Gani 750;Valid;L3;44,3;Found;01-janv-99;6297;28.248830;15.518330;(28.248830, 15.518330)
Dar al Gani 751;Valid;L6;315;Found;01-janv-99;6298;27.870330;15.871670;(27.870330, 15.871670)
Dar al Gani 752;Valid;L6;124;Found;01-janv-99;6299;27.863670;15.866670;(27.863670, 15.866670)
Dar al Gani 753;Valid;L6;484;Found;01-janv-99;6300;27.851170;15.875670;(27.851170, 15.875670)
Dar al Gani 754;Valid;L6;454;Found;01-janv-99;6301;27.849830;15.884000;(27.849830, 15.884000)
Dar al Gani 755;Valid;L6;200;Found;01-janv-99;6302;27.850000;15.884000;(27.850000, 15.884000)
Dar al Gani 756;Valid;L6;454;Found;01-janv-99;6303;27.842500;15.884330;(27.842500, 15.884330)
Dar al Gani 757;Valid;L6;505;Found;01-janv-99;6304;27.832500;15.885330;(27.832500, 15.885330)
Dar al Gani 758;Valid;L6;2223;Found;01-janv-99;6305;27.767670;15.940670;(27.767670, 15.940670)
Dar al Gani 759;Valid;H5;90,5;Found;01-janv-99;6306;27.714330;15.868670;(27.714330, 15.868670)
Dar al Gani 760;Valid;L6;316;Found;01-janv-99;6307;26.958000;16.335000;(26.958000, 16.335000)
Dar al Gani 761;Valid;L6;158;Found;01-janv-99;6308;26.970830;16.385670;(26.970830, 16.385670)
Dar al Gani 762;Valid;L6;346;Found;01-janv-99;6309;26.973830;16.375170;(26.973830, 16.375170)
Dar al Gani 763;Valid;L5;3906;Found;01-janv-99;6310;27.015500;16.534000;(27.015500, 16.534000)
Dar al Gani 764;Valid;L6;122;Found;01-janv-99;6311;26.906170;16.671830;(26.906170, 16.671830)
Dar al Gani 765;Valid;LL6;194;Found;01-janv-99;6312;26.941670;16.566000;(26.941670, 16.566000)
Dar al Gani 766;Valid;H4;1806;Found;01-janv-99;6313;26.970500;16.537170;(26.970500, 16.537170)
Dar al Gani 767;Valid;L6;35,8;Found;01-janv-99;6314;27.121000;16.516330;(27.121000, 16.516330)
Dar al Gani 768;Valid;Eucrite;77,9;Found;01-janv-99;6315;26.983500;16.468330;(26.983500, 16.468330)
Dar al Gani 769;Valid;L5;22,3;Found;01-janv-99;6316;26.915330;16.537500;(26.915330, 16.537500)
Dar al Gani 770;Valid;L6;84,6;Found;01-janv-99;6317;26.895830;16.572330;(26.895830, 16.572330)
Dar al Gani 771;Valid;H5;60,8;Found;01-janv-99;6318;26.919170;16.522170;(26.919170, 16.522170)
Dar al Gani 772;Valid;LL3;8,7;Found;01-janv-99;6319;26.932170;16.494330;(26.932170, 16.494330)
Dar al Gani 773;Valid;LL3;88,5;Found;01-janv-99;6320;26.961830;16.450170;(26.961830, 16.450170)
Dar al Gani 774;Valid;H5;24,9;Found;01-janv-99;6321;26.948330;16.478000;(26.948330, 16.478000)
Dar al Gani 775;Valid;H5;596;Found;01-janv-99;6322;26.967500;16.449670;(26.967500, 16.449670)
Dar al Gani 776;Valid;H5;49,4;Found;01-janv-99;6323;26.983670;16.445330;(26.983670, 16.445330)
Dar al Gani 777;Valid;L6;124;Found;01-janv-99;6324;26.984670;16.444830;(26.984670, 16.444830)
Dar al Gani 778;Valid;L3/4;28,9;Found;01-janv-99;6325;26.991000;16.444330;(26.991000, 16.444330)
Dar al Gani 779;Valid;Howardite;18800;Found;01-janv-99;6326;26.992330;16.437500;(26.992330, 16.437500)
Dar al Gani 840;Valid;L6;63,7;Found;01-janv-99;6387;26.984830;16.440830;(26.984830, 16.440830)
Dar al Gani 844;Valid;Eucrite;143;Found;01-janv-99;6391;27.396000;16.190500;(27.396000, 16.190500)
Dar al Gani 845;Valid;CO3;21;Found;01-janv-99;6392;27.080830;16.056330;(27.080830, 16.056330)
Dar al Gani 846;Valid;CO3;94;Found;01-janv-99;6393;27.069670;16.096500;(27.069670, 16.096500)
Dar al Gani 847;Valid;CO3;164;Found;01-janv-99;6394;27.065500;16.079830;(27.065500, 16.079830)
Dar al Gani 848;Valid;CO3;59;Found;01-janv-99;6395;27.083000;16.053500;(27.083000, 16.053500)
Dar al Gani 851;Valid;L5;1395;Found;01-janv-99;6398;27.202170;15.893000;(27.202170, 15.893000)
Dar al Gani 852;Valid;CO3;481;Found;01-janv-99;6399;27.198330;15.901170;(27.198330, 15.901170)
Dar al Gani 853;Valid;CO3;2655;Found;01-janv-99;6400;27.197000;15.904500;(27.197000, 15.904500)
Dar al Gani 854;Valid;CO3;490;Found;01-janv-99;6401;27.173170;15.937330;(27.173170, 15.937330)
Dar al Gani 857;Valid;Ureilite;72;Found;01-janv-99;6404;27.041500;16.372500;(27.041500, 16.372500)
Dar al Gani 858;Valid;CO3;3810;Found;01-janv-99;6405;27.202330;15.895830;(27.202330, 15.895830)
Dar al Gani 860;Valid;LL4;149;Found;01-janv-99;6407;26.872670;16.703670;(26.872670, 16.703670)
Dar al Gani 862;Valid;H3;294;Found;01-janv-99;6409;27.152000;16.316000;(27.152000, 16.316000)
Dar al Gani 863;Valid;Eucrite-pmict;361;Found;01-janv-99;6410;26.919500;16.674000;(26.919500, 16.674000)
Dar al Gani 864;Valid;H4/5;382;Found;01-janv-99;6411;26.950000;16.350000;(26.950000, 16.350000)
Dar al Gani 865;Valid;L6;56;Found;01-janv-99;6412;26.950000;16.350000;(26.950000, 16.350000)
Dar al Gani 866;Valid;L5;261;Found;01-janv-99;6413;27.250000;16.133330;(27.250000, 16.133330)
Dar al Gani 867;Valid;L6;68;Found;01-janv-99;6414;27.366670;16.183330;(27.366670, 16.183330)
Dar al Gani 873;Valid;L6;136;Found;01-janv-99;6420;27.364830;16.173670;(27.364830, 16.173670)
Dar al Gani 902;Valid;L3;462;Found;01-janv-99;6449;27.926500;16.904170;(27.926500, 16.904170)
Dar al Gani 953;Valid;H4;50,5;Found;01-janv-99;6493;27.125000;16.345330;(27.125000, 16.345330)
Dar al Gani 955;Valid;H6;18500;Found;01-janv-99;6495;27.131830;16.207670;(27.131830, 16.207670)
Dar al Gani 958;Valid;L5;542;Found;01-janv-99;6498;26.956670;16.347500;(26.956670, 16.347500)
Dar al Gani 959;Valid;H4;164;Found;01-janv-99;6499;26.965830;16.348000;(26.965830, 16.348000)
Dar al Gani 960;Valid;L6;392;Found;01-janv-99;6500;26.875670;16.680330;(26.875670, 16.680330)
Dar al Gani 968;Valid;L5;351;Found;01-janv-99;6508;26.892670;16.576670;(26.892670, 16.576670)
Dar al Gani 971;Valid;L6;202;Found;01-janv-99;6511;26.893670;16.626170;(26.893670, 16.626170)
Dar al Gani 972;Valid;L5;121;Found;01-janv-99;6512;27.098000;16.121670;(27.098000, 16.121670)
Dar al Gani 973;Valid;Eucrite;82;Found;01-janv-99;6513;27.450500;16.223830;(27.450500, 16.223830)
Dar al Gani 974;Valid;CR;107;Found;01-janv-99;6514;27.029500;16.372170;(27.029500, 16.372170)
Dar al Gani 975;Valid;Martian (shergottite);27,55;Found;01-janv-99;6515;27.327170;16.216670;(27.327170, 16.216670)
Dar al Gani 976;Valid;Ureilite-pmict;32,03;Found;01-janv-99;6516;27.054170;16.387500;(27.054170, 16.387500)
Dar al Gani 978;Valid;C3-ung;44,4;Found;01-janv-99;6518;27.280670;16.405670;(27.280670, 16.405670)
Dar al Gani 996;Valid;Lunar (anorth);12,31;Found;01-janv-99;6536;;;
Dar al Gani 997;Valid;H6;500;Found;01-janv-99;6537;26.916670;16.666670;(26.916670, 16.666670)
Dar al Gani 998;Valid;CO3;3522;Found;01-janv-99;6538;27.174330;15.920500;(27.174330, 15.920500)
Devil Peak;Valid;L6;34,7;Found;01-janv-99;6695;35.659170;-115.372830;(35.659170, -115.372830)
Dhofar 001;Valid;L6;46;Found;01-janv-99;6700;18.165000;54.083330;(18.165000, 54.083330)
Dhofar 002;Valid;L5;36;Found;01-janv-99;6701;18.166670;54.085000;(18.166670, 54.085000)
Dhofar 003;Valid;H4;65;Found;01-janv-99;6702;18.201670;54.136670;(18.201670, 54.136670)
Dhofar 004;Valid;H5;163;Found;01-janv-99;6703;18.428330;54.053330;(18.428330, 54.053330)
Dhofar 006;Valid;L5;364,5;Found;01-janv-99;6705;18.131670;54.108330;(18.131670, 54.108330)
Dhofar 007;Valid;Eucrite-cm;21270;Found;01-janv-99;6706;18.335000;54.181670;(18.335000, 54.181670)
Dhofar 008;Valid;L3.3;2200;Found;01-janv-99;6707;18.341670;54.188330;(18.341670, 54.188330)
Dhofar 009;Valid;L6;2102;Found;01-janv-99;6708;18.281670;54.110000;(18.281670, 54.110000)
Dhofar 010;Valid;H6;3527,6;Found;01-janv-99;6709;18.338330;54.198330;(18.338330, 54.198330)
Dhofar 011;Valid;LL7;150;Found;01-janv-99;6710;18.345000;54.198330;(18.345000, 54.198330)
Dhofar 027;Valid;L6;623;Found;01-janv-99;6726;19.263330;54.720670;(19.263330, 54.720670)
Dhofar 028;Valid;H5-6;34;Found;01-janv-99;6727;18.075830;54.067170;(18.075830, 54.067170)
Dhofar 029;Valid;H6;2792;Found;01-janv-99;6728;19.100500;54.823500;(19.100500, 54.823500)
Dhofar 030;Valid;H6;255;Found;01-janv-99;6729;19.115000;54.823500;(19.115000, 54.823500)
Dhofar 031;Valid;L6;444;Found;01-janv-99;6730;19.119170;54.810000;(19.119170, 54.810000)
Dhofar 032;Valid;L6;4002;Found;01-janv-99;6731;19.122000;54.794670;(19.122000, 54.794670)
Dhofar 033;Valid;L5;218;Found;01-janv-99;6732;19.169330;54.703170;(19.169330, 54.703170)
Dhofar 034;Valid;H5;61;Found;01-janv-99;6733;19.237170;54.490000;(19.237170, 54.490000)
Dhofar 035;Valid;H6;326;Found;01-janv-99;6734;19.163330;54.636670;(19.163330, 54.636670)
Dhofar 036;Valid;L6;1587;Found;01-janv-99;6735;19.127500;54.814500;(19.127500, 54.814500)
Dhofar 037;Valid;H5;1024;Found;01-janv-99;6736;19.117330;54.796830;(19.117330, 54.796830)
Dhofar 038;Valid;H5;126;Found;01-janv-99;6737;19.111670;54.819500;(19.111670, 54.819500)
Dhofar 039;Valid;H6;111;Found;01-janv-99;6738;19.115000;54.823670;(19.115000, 54.823670)
Dhofar 040;Valid;H6;147;Found;01-janv-99;6739;19.118330;54.827830;(19.118330, 54.827830)
Dhofar 041;Valid;H5;2356;Found;01-janv-99;6740;19.100670;54.820000;(19.100670, 54.820000)
Dhofar 042;Valid;L6;148;Found;01-janv-99;6741;19.102000;54.818670;(19.102000, 54.818670)
Dhofar 043;Valid;H5;1491;Found;01-janv-99;6742;19.105330;54.812830;(19.105330, 54.812830)
Dhofar 044;Valid;L5;784;Found;01-janv-99;6743;19.119330;54.795000;(19.119330, 54.795000)
Dhofar 045;Valid;H6;264;Found;01-janv-99;6744;19.129000;54.786170;(19.129000, 54.786170)
Dhofar 046;Valid;H4;1177;Found;01-janv-99;6745;19.157500;54.819670;(19.157500, 54.819670)
Dhofar 047;Valid;L5/6;102;Found;01-janv-99;6746;19.221830;54.692670;(19.221830, 54.692670)
Dhofar 048;Valid;H5;203;Found;01-janv-99;6747;19.149500;54.755500;(19.149500, 54.755500)
Dhofar 049;Valid;L4/5;2164;Found;01-janv-99;6748;19.176000;54.845330;(19.176000, 54.845330)
Dhofar 050;Valid;L5;300;Found;01-janv-99;6749;19.176000;54.876830;(19.176000, 54.876830)
Dhofar 051;Valid;L5;67;Found;01-janv-99;6750;19.167000;54.866330;(19.167000, 54.866330)
Dhofar 052;Valid;L6;108;Found;01-janv-99;6751;19.156330;54.824170;(19.156330, 54.824170)
Dhofar 053;Valid;H5;90;Found;01-janv-99;6752;19.210830;54.719500;(19.210830, 54.719500)
Dhofar 054;Valid;H4;985;Found;01-janv-99;6753;19.142170;54.786830;(19.142170, 54.786830)
Dhofar 055;Valid;Eucrite;235;Found;01-janv-99;6754;19.147670;54.776330;(19.147670, 54.776330)
Dhofar 056;Valid;H6;37;Found;01-janv-99;6755;19.147830;54.775170;(19.147830, 54.775170)
Dhofar 057;Valid;L6;4588;Found;01-janv-99;6756;19.162170;54.766500;(19.162170, 54.766500)
Dhofar 058;Valid;H4;8852;Found;01-janv-99;6757;19.170670;54.759670;(19.170670, 54.759670)
Dhofar 059;Valid;L6;495;Found;01-janv-99;6758;19.201830;54.738500;(19.201830, 54.738500)
Dhofar 060;Valid;H5;33;Found;01-janv-99;6759;19.127500;54.835670;(19.127500, 54.835670)
Dhofar 061;Valid;L5;186;Found;01-janv-99;6760;19.178170;54.875000;(19.178170, 54.875000)
Dhofar 062;Valid;L4/5;275;Found;01-janv-99;6761;19.178330;54.874000;(19.178330, 54.874000)
Dhofar 063;Valid;H5;160;Found;01-janv-99;6762;19.178670;54.874170;(19.178670, 54.874170)
Dhofar 064;Valid;H6;14;Found;01-janv-99;6763;19.135170;54.856500;(19.135170, 54.856500)
Dhofar 065;Valid;H5;565;Found;01-janv-99;6764;19.117170;54.826000;(19.117170, 54.826000)
Dhofar 066;Valid;H5/6;1001;Found;01-janv-99;6765;19.184670;54.672500;(19.184670, 54.672500)
Dhofar 067;Valid;H4;229;Found;01-janv-99;6766;19.182170;54.644500;(19.182170, 54.644500)
Dhofar 068;Valid;L6;250;Found;01-janv-99;6767;19.194670;54.581330;(19.194670, 54.581330)
Dhofar 069;Valid;H4;10083;Found;01-janv-99;6768;19.158670;54.731000;(19.158670, 54.731000)
Dhofar 070;Valid;L6;89;Found;01-janv-99;6769;19.166330;54.743330;(19.166330, 54.743330)
Dhofar 071;Valid;L6;135;Found;01-janv-99;6770;19.153670;54.853670;(19.153670, 54.853670)
Dhofar 072;Valid;H5;112;Found;01-janv-99;6771;19.157330;54.866500;(19.157330, 54.866500)
Dhofar 073;Valid;H5;161;Found;01-janv-99;6772;19.148670;54.847330;(19.148670, 54.847330)
Dhofar 074;Valid;H4;2005;Found;01-janv-99;6773;19.167170;54.781000;(19.167170, 54.781000)
Dhofar 075;Valid;H5/6;70;Found;01-janv-99;6774;19.106330;54.818830;(19.106330, 54.818830)
Dhofar 076;Valid;H6;2876;Found;01-janv-99;6775;19.217670;54.567330;(19.217670, 54.567330)
Dhofar 077;Valid;H4;580;Found;01-janv-99;6776;19.160170;54.803500;(19.160170, 54.803500)
Dhofar 078;Valid;H6;68;Found;01-janv-99;6777;19.167170;54.788670;(19.167170, 54.788670)
Dhofar 079;Valid;H3;130;Found;01-janv-99;6778;19.183670;54.753170;(19.183670, 54.753170)
Dhofar 080;Valid;H4;112;Found;01-janv-99;6779;19.237500;54.720000;(19.237500, 54.720000)
Dhofar 081;Valid;Lunar (anorth);174;Found;01-janv-99;6780;19.322000;54.782670;(19.322000, 54.782670)
Dhofar 082;Valid;H6;90;Found;01-janv-99;6781;19.205170;54.557670;(19.205170, 54.557670)
Dhofar 083;Valid;L4;192;Found;01-janv-99;6782;19.246500;54.667830;(19.246500, 54.667830)
Dhofar 084;Valid;L6;38;Found;01-janv-99;6783;19.265830;54.697670;(19.265830, 54.697670)
Dhofar 085;Valid;H4;78;Found;01-janv-99;6784;19.212330;54.847500;(19.212330, 54.847500)
Dhofar 086;Valid;H4;664;Found;01-janv-99;6785;19.232330;54.811170;(19.232330, 54.811170)
Dhofar 087;Valid;L6;340;Found;01-janv-99;6786;19.294670;54.711170;(19.294670, 54.711170)
Dhofar 088;Valid;L6;36;Found;01-janv-99;6787;19.304000;54.695500;(19.304000, 54.695500)
Dhofar 089;Valid;H6;152;Found;01-janv-99;6788;19.223670;54.811000;(19.223670, 54.811000)
Dhofar 090;Valid;H4;690;Found;01-janv-99;6789;18.261170;54.324830;(18.261170, 54.324830)
Dhofar 091;Valid;H5;946;Found;01-janv-99;6790;18.329670;54.480500;(18.329670, 54.480500)
Dhofar 092;Valid;L6;54;Found;01-janv-99;6791;18.639500;54.540000;(18.639500, 54.540000)
Dhofar 093;Valid;L6;220;Found;01-janv-99;6792;18.642500;54.542000;(18.642500, 54.542000)
Dhofar 094;Valid;L5;4395;Found;01-janv-99;6793;18.665000;54.566670;(18.665000, 54.566670)
Dhofar 095;Valid;H3;1095;Found;01-janv-99;6794;18.679170;54.587830;(18.679170, 54.587830)
Dhofar 096;Valid;L5;640;Found;01-janv-99;6795;18.665170;54.563500;(18.665170, 54.563500)
Dhofar 097;Valid;H4;44;Found;01-janv-99;6796;18.736830;54.511330;(18.736830, 54.511330)
Dhofar 098;Valid;H5;1185;Found;01-janv-99;6797;18.755000;54.508330;(18.755000, 54.508330)
Dhofar 099;Valid;L5;504;Found;01-janv-99;6798;18.857000;54.485330;(18.857000, 54.485330)
Dhofar 100;Valid;L5;2551;Found;01-janv-99;6799;18.909670;54.476500;(18.909670, 54.476500)
Dhofar 101;Valid;L6;386;Found;01-janv-99;6810;18.922500;54.474500;(18.922500, 54.474500)
Dhofar 102;Valid;L6;394;Found;01-janv-99;6821;18.929670;54.471170;(18.929670, 54.471170)
Dhofar 103;Valid;L4;188;Found;01-janv-99;6832;18.979170;54.464500;(18.979170, 54.464500)
Dhofar 104;Valid;L6;654;Found;01-janv-99;6843;19.294670;54.713170;(19.294670, 54.713170)
Dhofar 105;Valid;H5;2984;Found;01-janv-99;6854;19.335170;54.791830;(19.335170, 54.791830)
Dhofar 192;Valid;H4;4779;Found;01-janv-99;6976;18.261670;54.243330;(18.261670, 54.243330)
Dhofar 195;Valid;H3-5;2384;Found;01-janv-99;6979;18.263330;54.246670;(18.263330, 54.246670)
Dhofar 196;Valid;L6;584;Found;01-janv-99;6980;18.183330;54.145000;(18.183330, 54.145000)
Dhofar 197;Valid;H4;174,5;Found;01-janv-99;6981;18.388330;54.266670;(18.388330, 54.266670)
Dhofar 198;Valid;L5;828;Found;01-janv-99;6982;18.713330;54.108330;(18.713330, 54.108330)
Dhofar 199;Valid;H4;160;Found;01-janv-99;6983;18.393330;54.166670;(18.393330, 54.166670)
Dhofar 201;Valid;L5;139;Found;01-janv-99;6985;18.393330;54.166670;(18.393330, 54.166670)
Dhofar 207;Valid;H3.4/3.5;499,5;Found;01-janv-99;6991;18.263330;54.068330;(18.263330, 54.068330)
Elephant Moraine 99400;Valid;Howardite;233,8;Found;01-janv-99;9943;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99401;Valid;H5;604,6;Found;01-janv-99;9944;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99402;Valid;Brachinite;180,5;Found;01-janv-99;9945;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99403;Valid;L6;111,8;Found;01-janv-99;9946;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99404;Valid;H4;339,6;Found;01-janv-99;9947;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99405;Valid;L5;104,3;Found;01-janv-99;9948;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99406;Valid;H5;112,9;Found;01-janv-99;9949;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99407;Valid;Brachinite;60;Found;01-janv-99;9950;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99408;Valid;Howardite;147,7;Found;01-janv-99;9951;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99409;Valid;L6;400,2;Found;01-janv-99;9952;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99410;Valid;L6;205,1;Found;01-janv-99;9953;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99411;Valid;H6;223,8;Found;01-janv-99;9954;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99412;Valid;H5;250;Found;01-janv-99;9955;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99413;Valid;H5;172,7;Found;01-janv-99;9956;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99414;Valid;H5;121;Found;01-janv-99;9957;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99415;Valid;H5;98,2;Found;01-janv-99;9958;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99416;Valid;H5;187,7;Found;01-janv-99;9959;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99417;Valid;H5;89,2;Found;01-janv-99;9960;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99418;Valid;L5;83,2;Found;01-janv-99;9961;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99419;Valid;L5;54;Found;01-janv-99;9962;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99420;Valid;L5;725,8;Found;01-janv-99;9963;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99421;Valid;H5;65,7;Found;01-janv-99;9964;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99422;Valid;H5;240;Found;01-janv-99;9965;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99423;Valid;H5;169,5;Found;01-janv-99;9966;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99424;Valid;L5;156,6;Found;01-janv-99;9967;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99425;Valid;H5;61,9;Found;01-janv-99;9968;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99426;Valid;H5;31,6;Found;01-janv-99;9969;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99427;Valid;H5;38,8;Found;01-janv-99;9970;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99428;Valid;H5;63,8;Found;01-janv-99;9971;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99429;Valid;H5;20,9;Found;01-janv-99;9972;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99430;Valid;CK4;27,1;Found;01-janv-99;9973;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99431;Valid;H5;26,4;Found;01-janv-99;9974;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99432;Valid;H5;18,2;Found;01-janv-99;9975;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99433;Valid;H6;12,2;Found;01-janv-99;9976;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99434;Valid;L5;20,1;Found;01-janv-99;9977;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99435;Valid;H6;2;Found;01-janv-99;9978;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99436;Valid;H6;4,2;Found;01-janv-99;9979;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99437;Valid;CM2;6;Found;01-janv-99;9980;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99438;Valid;H5;1,5;Found;01-janv-99;9981;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99439;Valid;L5;9,3;Found;01-janv-99;9982;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99440;Valid;L5;5;Found;01-janv-99;9983;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99441;Valid;H6;2,2;Found;01-janv-99;9984;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99442;Valid;H5;0,3;Found;01-janv-99;9985;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99443;Valid;Howardite;2,4;Found;01-janv-99;9986;-76.183330;157.166670;(-76.183330, 157.166670)
Elephant Moraine 99444;Valid;L5;15,3;Found;01-janv-99;9987;-76.183330;157.166670;(-76.183330, 157.166670)
